Datetime,Open,High,Low,Close,Volume
2015-12-28 22:00:00,0.829,0.8445,0.82675,0.842,203660480
2015-12-29 22:00:00,0.84125,0.8485,0.8345,0.83475,180342800
2015-12-30 22:00:00,0.8335,0.83725,0.824,0.824,148528080
2016-01-03 22:00:00,0.80725,0.8145,0.801,0.80925,358076280
2016-01-04 22:00:00,0.8245,0.836,0.8125,0.82225,490272560
2016-01-05 22:00:00,0.80875,0.8125,0.779,0.78825,449344160
2016-01-06 22:00:00,0.7685,0.773825,0.747,0.757,645303000
2016-01-07 22:00:00,0.76675,0.7675,0.739125,0.74075,398471280
2016-01-10 22:00:00,0.7415,0.74725,0.72875,0.742,409403800
2016-01-11 22:00:00,0.75525,0.7655,0.74925,0.7545,469355720
2016-01-12 22:00:00,0.76025,0.76525,0.73075,0.7315,481670480
2016-01-13 22:00:00,0.7165,0.725,0.6955,0.71675,600234560
2016-01-14 22:00:00,0.688,0.69625,0.666,0.67775,841452120
2016-01-18 22:00:00,0.69175,0.71125,0.680375,0.68325,457141480
2016-01-19 22:00:00,0.67025,0.69575,0.66125,0.687,481178280
2016-01-20 22:00:00,0.6945,0.70575,0.68025,0.695,481456880
2016-01-21 22:00:00,0.70825,0.716,0.70675,0.71125,258012480
2016-01-24 22:00:00,0.711,0.719125,0.708875,0.7105,270728120
2016-01-25 22:00:00,0.712,0.7205,0.704625,0.7175,227967280
2016-01-26 22:00:00,0.7165,0.718625,0.695375,0.709,231701120
2016-01-27 22:00:00,0.71475,0.71725,0.6875,0.70125,276778040
2016-01-28 22:00:00,0.70725,0.733625,0.7045,0.73225,310504880
2016-01-31 22:00:00,0.7315,0.73625,0.72525,0.7325,289883960
2016-02-01 22:00:00,0.725,0.72875,0.6965,0.7015,341908400
2016-02-02 22:00:00,0.707,0.71125,0.68875,0.705,326774040
2016-02-03 22:00:00,0.706,0.72125,0.69825,0.70525,348138000
2016-02-04 22:00:00,0.7005,0.70825,0.65875,0.66075,600427400
2016-02-07 22:00:00,0.65075,0.654,0.62125,0.6305,608852800
2016-02-08 22:00:00,0.623,0.66375,0.62,0.63725,425372560
2016-02-09 22:00:00,0.64125,0.65975,0.63225,0.63575,335799200
2016-02-10 22:00:00,0.6195,0.639,0.6195,0.6325,340145400
2016-02-11 22:00:00,0.6425,0.6445,0.61875,0.64325,340814680
2016-02-15 22:00:00,0.6525,0.67575,0.6505,0.67475,485351800
2016-02-16 22:00:00,0.68325,0.698,0.6805,0.6915,771466640
2016-02-17 22:00:00,0.74825,0.774375,0.7475,0.751,1068659560
2016-02-18 22:00:00,0.747,0.76775,0.74125,0.761,525629280
2016-02-21 22:00:00,0.772,0.79675,0.7705,0.788,449667880
2016-02-22 22:00:00,0.78175,0.7975,0.778,0.79,369378000
2016-02-23 22:00:00,0.78675,0.7966975,0.765,0.7955,336853440
2016-02-24 22:00:00,0.7985,0.80125,0.783,0.79725,349614680
2016-02-25 22:00:00,0.801,0.802905,0.784,0.792,361962920
2016-02-28 22:00:00,0.79025,0.8005,0.7835,0.784,323344720
2016-02-29 22:00:00,0.786,0.81875,0.78475,0.81875,348700480
2016-03-01 22:00:00,0.81425,0.8265,0.81275,0.8235,233837320
2016-03-02 22:00:00,0.8225,0.826,0.80525,0.81625,302003520
2016-03-03 22:00:00,0.8225,0.82325,0.8075,0.81375,175305360
2016-03-06 22:00:00,0.80925,0.81475,0.797875,0.8085,240219800
2016-03-07 22:00:00,0.80025,0.805,0.791125,0.79375,274939120
2016-03-08 22:00:00,0.80075,0.801875,0.783,0.79325,222789480
2016-03-09 22:00:00,0.798,0.8025,0.776,0.792,286085480
2016-03-10 22:00:00,0.80375,0.80575,0.79425,0.8055,277399440
2016-03-13 22:00:00,0.80175,0.81075,0.798,0.8075,190314720
2016-03-14 22:00:00,0.80325,0.8085,0.78925,0.8035,226216800
2016-03-15 22:00:00,0.7975,0.83025,0.79375,0.8275,363642720
2016-03-16 22:00:00,0.8245,0.8285,0.8093475,0.8205,353678360
2016-03-17 22:00:00,0.83025,0.85625,0.825,0.84525,545512080
2016-03-20 22:00:00,0.83775,0.848,0.82875,0.84775,337781560
2016-03-21 22:00:00,0.845,0.852125,0.83575,0.84625,242010640
2016-03-22 22:00:00,0.85,0.867,0.84625,0.86075,429006840
2016-03-23 22:00:00,0.853,0.8635,0.85025,0.862,244954160
2016-03-27 22:00:00,0.8605,0.8745,0.8595,0.87075,265388000
2016-03-28 22:00:00,0.867,0.88675,0.865,0.88475,261810640
2016-03-29 22:00:00,0.888,0.90625,0.8875,0.894,376698960
2016-03-30 22:00:00,0.898,0.9,0.88375,0.89075,379882080
2016-03-31 22:00:00,0.88525,0.90425,0.8785,0.90375,348292760
2016-04-03 22:00:00,0.91125,0.916,0.8915,0.895,393942040
2016-04-04 22:00:00,0.887,0.902,0.8835,0.89375,339568600
2016-04-05 22:00:00,0.8825,0.8955,0.86575,0.895,453375160
2016-04-06 22:00:00,0.88925,0.89725,0.882,0.88575,378105760
2016-04-07 22:00:00,0.893,0.89875,0.882625,0.8915,255934920
2016-04-10 22:00:00,0.89675,0.91175,0.894,0.897,387523920
2016-04-11 22:00:00,0.9,0.90125,0.8785,0.896,292763080
2016-04-12 22:00:00,0.9,0.91875,0.9,0.9185,350714440
2016-04-13 22:00:00,0.916,0.925,0.91225,0.921,416565240
2016-04-14 22:00:00,0.92075,0.9365,0.9178,0.92825,436970920
2016-04-17 22:00:00,0.9265,0.9265,0.91525,0.92425,307321760
2016-04-18 22:00:00,0.92775,0.9295,0.902,0.90775,309151080
2016-04-19 22:00:00,0.90625,0.91675,0.90525,0.91125,200177360
2016-04-20 22:00:00,0.9115,0.91575,0.90625,0.91025,178279560
2016-04-21 22:00:00,0.91325,0.9195,0.903625,0.90675,223500000
2016-04-24 22:00:00,0.907,0.91625,0.9045,0.91125,191990600
2016-04-25 22:00:00,0.91675,0.92725,0.908,0.912,214534560
2016-04-26 22:00:00,0.90975,0.93325,0.908075,0.93275,352394320
2016-04-27 22:00:00,0.927,0.9325,0.90275,0.905,381222040
2016-04-28 22:00:00,0.90125,0.90325,0.8785,0.88825,321902480
2016-05-01 22:00:00,0.89675,0.9055,0.8925,0.9,256076800
2016-05-02 22:00:00,0.88975,0.8935,0.881525,0.88925,224023400
2016-05-03 22:00:00,0.8785,0.87925,0.86,0.869,525762600
2016-05-04 22:00:00,0.87625,0.8845,0.86775,0.87425,246884520
2016-05-05 22:00:00,0.87275,0.885625,0.871,0.88325,183240000
2016-05-08 22:00:00,0.8855,0.88925,0.87475,0.882,333336440
2016-05-09 22:00:00,0.8875,0.9005,0.879,0.899,269677160
2016-05-10 22:00:00,0.90175,0.9115,0.89675,0.9015,328177640
2016-05-11 22:00:00,0.908,0.912,0.87325,0.88925,670541320
2016-05-12 22:00:00,0.97975,1.025,0.975,1.0245,2110256160
2016-05-15 22:00:00,1.01675,1.07,1.0135,1.05475,973030280
2016-05-16 22:00:00,1.05,1.0645,1.0365025,1.057,628390480
2016-05-17 22:00:00,1.05,1.09625,1.05,1.084,541071880
2016-05-18 22:00:00,1.07975,1.096465,1.07825,1.08875,398879240
2016-05-19 22:00:00,1.0955,1.11275,1.09375,1.10825,391083600
2016-05-22 22:00:00,1.113,1.11725,1.10325,1.11,413635080
2016-05-23 22:00:00,1.1105,1.1375,1.1075,1.134,415788840
2016-05-24 22:00:00,1.1375,1.14225,1.12025,1.12925,458776440
2016-05-25 22:00:00,1.13125,1.1495,1.128,1.14125,309963240
2016-05-26 22:00:00,1.1425,1.14925,1.13875,1.1475,277415560
2016-05-30 22:00:00,1.1525,1.170375,1.15175,1.168,412525240
2016-05-31 22:00:00,1.1625,1.1815,1.159,1.17025,387130680
2016-06-01 22:00:00,1.1765,1.1885,1.165,1.1785,329208080
2016-06-02 22:00:00,1.167,1.1685,1.1415,1.162,461074560
2016-06-05 22:00:00,1.165,1.174,1.15,1.156,322513640
2016-06-06 22:00:00,1.163,1.1695,1.15775,1.15825,193400680
2016-06-07 22:00:00,1.1585,1.16275,1.145,1.1545,234617240
2016-06-08 22:00:00,1.1505,1.18625,1.148,1.1845,472166680
2016-06-09 22:00:00,1.1705,1.181,1.1535,1.155,400023680
2016-06-12 22:00:00,1.15625,1.192465,1.15625,1.16975,475586960
2016-06-13 22:00:00,1.167,1.1775,1.153875,1.172,298345560
2016-06-14 22:00:00,1.18175,1.19425,1.16875,1.184,301034720
2016-06-15 22:00:00,1.17525,1.19075,1.163775,1.18875,246457120
2016-06-16 22:00:00,1.19025,1.1905,1.16325,1.168,471001920
2016-06-19 22:00:00,1.18675,1.20425,1.186,1.189,293769200
2016-06-20 22:00:00,1.194,1.19725,1.18,1.18175,212506440
2016-06-21 22:00:00,1.18425,1.192,1.17875,1.18075,202620640
2016-06-22 22:00:00,1.192,1.2135,1.19125,1.21225,297879760
2016-06-23 22:00:00,1.1625,1.184,1.1325,1.14325,1017684440
2016-06-26 22:00:00,1.13375,1.1425,1.11425,1.131,450339480
2016-06-27 22:00:00,1.1525,1.1537475,1.13175,1.1475,381919200
2016-06-28 22:00:00,1.1575,1.17525,1.1545,1.16625,318930560
2016-06-29 22:00:00,1.16825,1.1825,1.15875,1.17525,430939000
2016-06-30 22:00:00,1.16875,1.184,1.1625,1.1665,218487920
2016-07-04 22:00:00,1.16,1.18575,1.15075,1.18375,371082440
2016-07-05 22:00:00,1.1755,1.198125,1.1695,1.19125,273103760
2016-07-06 22:00:00,1.19925,1.2265,1.19375,1.22225,395399680
2016-07-07 22:00:00,1.23525,1.277275,1.2305,1.27125,481930920
2016-07-10 22:00:00,1.2895,1.31,1.288,1.3005,448777480
2016-07-11 22:00:00,1.315,1.332,1.2985,1.32,436761800
2016-07-12 22:00:00,1.3225,1.33,1.3175,1.3195,324605200
2016-07-13 22:00:00,1.3265,1.345,1.3155,1.333,316891320
2016-07-14 22:00:00,1.316,1.323375,1.296025,1.3175,428614280
2016-07-17 22:00:00,1.33375,1.33575,1.31925,1.32425,252993520
2016-07-18 22:00:00,1.3235,1.3432325,1.321,1.338,382650000
2016-07-19 22:00:00,1.3425,1.362625,1.337,1.3555,296460080
2016-07-20 22:00:00,1.3525,1.35675,1.326,1.3305,361307880
2016-07-21 22:00:00,1.33525,1.36675,1.3255,1.36675,315766600
2016-07-24 22:00:00,1.375,1.39525,1.369,1.392,312528440
2016-07-25 22:00:00,1.40425,1.423,1.40225,1.41575,514509560
2016-07-26 22:00:00,1.428,1.4305,1.393,1.4015,446675440
2016-07-27 22:00:00,1.40475,1.415,1.4003425,1.4045,221917360
2016-07-28 22:00:00,1.40975,1.43125,1.3845,1.4275,409586560
2016-07-31 22:00:00,1.4335,1.43875,1.409,1.41825,301118800
2016-08-01 22:00:00,1.425,1.42575,1.3875,1.401,282748800
2016-08-02 22:00:00,1.39925,1.4075,1.3915,1.40475,299828360
2016-08-03 22:00:00,1.4115,1.43725,1.40875,1.43075,272712120
2016-08-04 22:00:00,1.44725,1.45575,1.44025,1.455,371589400
2016-08-07 22:00:00,1.475,1.4785,1.453,1.4685,305064120
2016-08-08 22:00:00,1.47575,1.4865,1.4685,1.47225,372342360
2016-08-09 22:00:00,1.48525,1.4875,1.4580925,1.46275,375738120
2016-08-10 22:00:00,1.4705,1.49875,1.4675,1.4925,681062240
2016-08-11 22:00:00,1.5475,1.5845,1.51575,1.576,1425745680
2016-08-14 22:00:00,1.57775,1.58741,1.553255,1.5745,573304680
2016-08-15 22:00:00,1.57225,1.57475,1.56025,1.565,287653800
2016-08-16 22:00:00,1.565,1.5685,1.516375,1.52875,595212160
2016-08-17 22:00:00,1.5265,1.555,1.5205,1.5525,331683800
2016-08-18 22:00:00,1.55175,1.56825,1.545,1.5565,291559120
2016-08-21 22:00:00,1.56125,1.5653,1.542775,1.563,244747320
2016-08-22 22:00:00,1.576,1.583,1.56825,1.57275,339762320
2016-08-23 22:00:00,1.57825,1.579,1.54125,1.5485,298449760
2016-08-24 22:00:00,1.549,1.54975,1.519,1.53825,406031320
2016-08-25 22:00:00,1.54225,1.5595,1.53,1.55075,300024960
2016-08-28 22:00:00,1.557,1.56325,1.547125,1.54975,274651160
2016-08-29 22:00:00,1.54775,1.556065,1.5365,1.54075,285544880
2016-08-30 22:00:00,1.54375,1.548,1.529,1.5335,388545680
2016-08-31 22:00:00,1.53475,1.5845,1.5335,1.57875,428492200
2016-09-01 22:00:00,1.582,1.58375,1.5455,1.56325,323149680
2016-09-05 22:00:00,1.56875,1.578,1.560725,1.578,306812800
2016-09-06 22:00:00,1.573,1.5807125,1.54575,1.55475,397988000
2016-09-07 22:00:00,1.55325,1.5685,1.5355,1.566,315808760
2016-09-08 22:00:00,1.54875,1.5575,1.475,1.488,697758640
2016-09-11 22:00:00,1.46825,1.521625,1.432875,1.51875,598260960
2016-09-12 22:00:00,1.515,1.5325,1.48825,1.49675,471767320
2016-09-13 22:00:00,1.50025,1.515,1.48775,1.51,319373040
2016-09-14 22:00:00,1.5125,1.569,1.509,1.56725,515391960
2016-09-15 22:00:00,1.57275,1.58125,1.553,1.571,902445960
2016-09-18 22:00:00,1.5875,1.6315,1.58025,1.59175,417128280
2016-09-19 22:00:00,1.61,1.61,1.5685,1.57725,331113280
2016-09-20 22:00:00,1.582,1.6245,1.58175,1.6215,336213480
2016-09-21 22:00:00,1.631,1.636,1.61625,1.6255,308731480
2016-09-22 22:00:00,1.6275,1.63225,1.6165,1.62375,276133760
2016-09-25 22:00:00,1.60525,1.615,1.58825,1.6085,230041400
2016-09-26 22:00:00,1.60225,1.666,1.6015,1.6635,402750760
2016-09-27 22:00:00,1.666,1.67075,1.64825,1.6695,319788040
2016-09-28 22:00:00,1.66675,1.69025,1.651285,1.685,336685440
2016-09-29 22:00:00,1.69425,1.72975,1.68425,1.713,429932160
2016-10-02 22:00:00,1.713,1.73775,1.708275,1.71125,242594120
2016-10-03 22:00:00,1.71375,1.7425,1.69475,1.7075,281625800
2016-10-04 22:00:00,1.722,1.7395,1.7005,1.70575,305440360
2016-10-05 22:00:00,1.68525,1.69575,1.6565,1.6835,360212680
2016-10-06 22:00:00,1.69475,1.69925,1.6665,1.67125,286260080
2016-10-09 22:00:00,1.68,1.689,1.66175,1.6775,287874720
2016-10-10 22:00:00,1.672,1.6745,1.6405,1.65325,388539040
2016-10-11 22:00:00,1.6465,1.6694775,1.63275,1.66075,419921000
2016-10-12 22:00:00,1.64125,1.645,1.5925,1.63375,390116400
2016-10-13 22:00:00,1.65375,1.665,1.64,1.64975,330634040
2016-10-16 22:00:00,1.6495,1.665,1.638,1.64025,195326400
2016-10-17 22:00:00,1.663,1.67475,1.65625,1.66525,269370960
2016-10-18 22:00:00,1.654,1.6695,1.6455,1.66175,199058480
