Datetime,Open,High,Low,Close,Volume,premarketHigh,premarketLow,prevClose,EMA_90,EMA_200,EMA_8,EMA_21,MACD,MACD_signal,VWAP,MFI,OBV,BB_upper,BB_middle,BB_lower,SMA_20,SMA_50,SMA_200,ATR,RSI,Momentum,color_shading,orbHigh,orbLow,return_15m,return_30m,return_60m,return_240m,return_1440m,hour,minute,weekday,hour_sin,hour_cos,volatility_5
2024-08-27 07:00:00,126.8219,128.49,126.03,128.47,51353951,127.31,124.5,129.21,,,126.88314945130315,,,,126.85835181018854,,112360106.0,,,,,,,,,1.9099999999999966,red,,,0.0,0.0,-0.0034638436989179824,0.001083521444695168,-0.08772476064450842,7,0,1,0.9659258262890683,-0.25881904510252063,1.2292276510069249
2024-08-27 08:00:00,128.4799,128.98,127.33,128.025,36376986,127.31,124.5,129.21,,,127.13689401768023,,,,127.18185616393512,,75983120.0,,,,,,,,,1.2750000000000057,red,,,0.0,0.0,0.0012575668814684738,0.002460456942003497,-0.08650654169107598,8,0,1,0.8660254037844387,-0.4999999999999998,1.3669623506154136
2024-08-27 09:00:00,128.02,128.48,127.52,128.186,22830535,127.31,124.5,129.21,,,127.37002868041796,,,,127.30455985748642,,98813655.0,,,,,,,,,1.63600000000001,red,,,0.0,0.0,0.006350147441998291,0.0008113210491004087,-0.06167600205950732,9,0,1,0.7071067811865476,-0.7071067811865475,1.414059775257056
2024-08-27 10:00:00,128.185,129.2,128.16,129.0,23301043,127.31,124.5,129.21,,,127.73224452921397,,,,127.48917519127019,85.2978643319495,122114698.0,,,,,,,,,2.4200000000000017,red,,,0.0,0.0,-0.0030294573643411854,-0.006124031007751877,-0.044108527131782926,10,0,1,0.49999999999999994,-0.8660254037844387,0.79815277234379
2024-08-27 11:00:00,128.99,129.18,128.12,128.6092,24914944,127.31,124.5,129.21,,,127.92712352272197,,,,127.62401510831687,75.25444276274081,97199754.0,,,,,,,1.2721559162216802,63.756095663288775,1.629199999999983,red,,,0.0,0.0,-0.0020931628530461563,-0.005281115192381108,-0.053566929893040224,11,0,1,0.258819045102521,-0.9659258262890682,0.38021126758698465
2024-08-27 12:00:00,128.61,128.75,128.2,128.34,27763999,127.31,124.5,129.21,,,128.018873851006,,,,127.71735462016372,66.48200361024772,69435755.0,,,,,,,1.1952788119393567,60.720712015182876,1.2199999999999989,red,,,0.0,0.0,-0.0003895901511610672,-0.004908835904628406,-0.054932211313697965,12,0,1,1.2246467991473532e-16,-1.0,0.383618570979167
2024-08-27 13:00:00,128.34,128.41,128.11,128.29,17919350,127.31,124.5,126.44,,,128.07912410633799,,,,127.75578902810966,61.96160376930105,51516405.0,,,,,,,1.103197200213358,60.147926314108375,1.779999999999987,red,,,0.0,0.0,-0.0006235871852832184,0.00483280068594594,-0.05485618520539399,13,0,1,-0.2588190451025208,-0.9659258262890683,0.3275292475491429
2024-08-27 14:00:00,128.29,128.32,128.04,128.21,520322,127.31,124.5,126.44,,,128.10820763826288,,,,127.75666410909953,61.94579909894176,50996083.0,,,,,,,1.0211088906316417,59.18591900046353,1.8500000000000085,red,,,0.0,0.0,-0.002183917011153585,0.006005771780672192,-0.039622494345214976,14,0,1,-0.4999999999999997,-0.8660254037844388,0.32218337635593464
2024-08-27 15:00:00,128.22,128.24,127.78,127.93,676914,127.31,124.5,126.44,,,128.06860594087112,,,,127.75725684898853,61.71094761660329,50319169.0,,,,,,,0.9666951187379579,55.82075562571459,2.8900000000000006,red,,,0.0,0.0,-0.001719690455718073,0.007973110294692267,-0.04475103572266089,15,0,1,-0.7071067811865471,-0.7071067811865479,0.2446355002858055
2024-08-27 16:00:00,127.95,128.09,127.67,127.71,684615,127.31,124.5,126.44,,,127.98891573178865,,,,127.75743114375803,61.53200582559723,49634554.0,129.37373812529563,127.402995,125.43225187470439,127.402995,,,0.9149997815618087,53.25847992575507,0.8703000000000003,red,,,0.0,0.0,0.00939628846605593,0.005011353848563156,-0.05164043536136559,16,0,1,-0.8660254037844385,-0.5000000000000004,0.26773120849103205
2024-08-28 01:00:00,128.18,129.0,127.88,128.91,589818,129.14,127.7,126.44,,,128.19360112472452,127.47475714285713,,,128.59666666666666,61.69168949998854,50224372.0,129.55536309545482,127.52049500000001,125.4856269045452,127.52049500000001,,,0.9496580124198245,63.18502115293151,0.4399999999999977,green,,,0.0,0.0,0.0005430145062446139,-0.00255992552943902,-0.0641874175781553,1,0,2,0.25881904510252074,0.9659258262890683,0.4540925015897974
2024-08-28 02:00:00,128.93,129.14,128.7,128.98,308374,129.14,127.7,126.44,,,128.3683564303413,127.61159740259738,,,128.71454243636103,61.8793397432001,50532746.0,129.72919733308566,127.631995,125.53479266691436,127.631995,,,0.9035229807037849,63.669712680811855,0.9549999999999841,green,,,0.0,0.0,-0.0002325942006512726,-0.01659171964645671,-0.06187005737323609,2,0,2,0.49999999999999994,0.8660254037844387,0.5736026499242245
2024-08-28 03:00:00,128.99,129.03,128.54,128.95,222982,129.14,127.7,126.44,,,128.4976105569321,127.73327036599761,,,128.7394937627879,62.53926569500056,50309764.0,129.86243154865525,127.751995,125.64155845134474,127.751995,,,0.8667915530284992,63.285164567304825,0.7639999999999816,green,,,0.0,0.0,-0.004652966265994528,-0.02985653354013179,-0.08670027142303213,3,0,2,0.7071067811865476,0.7071067811865476,0.6224789153056577
2024-08-28 04:00:00,128.91,129.0,128.29,128.35,798896,129.14,127.7,126.44,,,128.46480821094718,127.78933669636146,,,128.65926294006638,53.68491998412633,49510868.0,129.89461791888772,127.84049499999999,125.78637208111225,127.84049499999999,,,0.85310259615268,56.00028002855448,-0.6500000000000057,green,,,0.0,0.0,0.0017919750681731064,-0.022165952473704707,-0.0835216205687573,4,0,2,0.8660254037844386,0.5000000000000001,0.5512712580936194
2024-08-28 05:00:00,128.33,128.66,127.98,128.58,1148343,129.14,127.7,126.44,,,128.49040638629225,127.8612151785104,,,128.56472965449348,38.32922940922876,50659211.0,129.9589022620308,127.920495,125.8820877379692,127.920495,,,0.8382257917071512,57.99632059371072,-0.02919999999997458,green,,,0.0,0.0,-0.013532431171255318,-0.020921605226318363,-0.08095115881163485,5,0,2,0.9659258262890683,0.25881904510252074,0.27718225051423345
2024-08-28 06:00:00,128.58,128.62,126.08,126.84,37472937,129.14,127.7,126.44,,,128.12364941156062,127.76837743500946,0.4541878718343213,,127.28480466174247,15.280621334662571,13186274.0,129.9703883126254,127.90649499999999,125.84260168737458,127.90649499999999,,,0.9823875790182076,42.34561318617071,-1.5,green,,,0.0,0.0,-0.01371807000946081,-0.02187795648060553,-0.0688268684957427,6,0,2,1.0,6.123233995736766e-17,0.8788344554010634
2024-08-28 07:00:00,126.845,127.57,125.1,125.1,47701085,129.14,127.7,126.44,,,127.4517273201027,127.5257976681904,0.18159999411621186,,126.54883608198256,13.274075587871776,-34514811.0,130.16516175785566,127.83599499999998,125.50682824214431,127.83599499999998,,,1.1067550496441905,32.81041137319845,-3.1899999999999977,red,,,0.0,0.0,0.0032374100719424555,0.0061550759392486835,-0.05507593924860112,7,0,2,0.9659258262890683,-0.25881904510252063,1.5942490395167306
2024-08-28 08:00:00,125.11,125.64,122.64,125.505,66159002,129.14,127.7,126.44,,,127.01912124896877,127.342088789264,-0.0017278302397443213,,125.71164280342805,0.4025414535460303,31644191.0,130.2567187315222,127.793245,125.3297712684778,127.793245,,,1.2631306006445036,36.4001905659242,-2.7050000000000125,red,,,0.0,0.0,0.0030668100872475344,0.001235010557348322,-0.05589418748257042,8,0,2,0.8660254037844387,-0.4999999999999998,1.5899213817041316
2024-08-28 09:00:00,125.51,126.03,124.68,125.8899,36387076,129.14,127.7,126.44,,,126.76818319364237,127.21007162660362,-0.11463677718256804,,125.6776293660342,15.568294080182193,68031267.0,130.13137767994866,127.83574000000002,125.54010232005139,127.83574000000002,,,1.2702264689251337,39.69763632671984,-2.0401000000000096,red,,,0.0,0.0,-0.014496000076257107,-0.04310035991767409,-0.05155218965143345,9,0,2,0.7071067811865476,-0.7071067811865475,1.387063319390988
2024-08-28 10:00:00,125.88,126.01,123.88,124.065,30945288,129.14,127.7,126.44,,,126.16747581727739,126.92415602418511,-0.34736786920690577,,125.53444546233526,15.418810120988512,37085979.0,130.49669063412037,127.69700500000002,124.89731936587965,127.69700500000002,,,1.339743539799074,31.388312907040703,-3.644999999999996,red,,,0.0,0.0,0.01454882521259023,-0.0690363922137589,-0.03494136138314588,10,0,2,0.49999999999999994,-0.8660254037844387,1.0204004125831507
2024-08-28 11:00:00,124.075,125.965,123.95,125.87,31052704,129.14,127.7,126.44,,,126.10137008010464,126.82832365835009,-0.3817598316851587,,125.50093687294527,26.819654465295603,68138683.0,130.45122497252288,127.567005,124.6827850274771,127.567005,,,1.3938316028823252,43.896957348287664,-3.039999999999992,red,,,0.0,0.0,-0.001668388019385143,-0.06888059108604117,-0.05124334630968461,11,0,2,0.258819045102521,-0.9659258262890682,0.7548425676919984
2024-08-28 12:00:00,125.86,126.68,125.4,125.66,54180940,129.14,127.7,126.44,,,126.0032878400814,126.7221124166819,-0.4211066987927836,,125.5737264414824,39.75915134878073,13957743.0,130.44010491766255,127.44875499999998,124.45740508233739,127.44875499999998,,,1.3847920739209911,42.916644532226,-3.319999999999993,red,,,0.0,0.0,-0.041349673722743896,-0.06931402196402987,-0.05586503262772558,12,0,2,1.2246467991473532e-16,-1.0,0.7618614716599454
2024-08-28 13:00:00,125.66,128.56,115.01,120.464,51032851,129.14,127.7,128.3,,,124.77233498672997,126.15319310607444,-0.8616308060846194,,124.97087504786718,34.34353200864553,-37075108.0,131.30535884706498,127.06265499999999,122.819951152935,127.06265499999999,,,2.3431976770929923,26.90588177818132,-8.48599999999999,red,,,0.0,0.0,-0.04120733165094965,-0.0015274272811794188,-0.015473502457165663,13,0,2,-0.2588190451025208,-0.9659258262890683,2.322288783075818
2024-08-28 14:00:00,120.58,121.0,115.5,115.5,18563115,129.14,127.7,128.3,,,122.71181610078997,125.18472100552222,-1.5929402256883662,-0.34282024143662365,124.59437387695499,32.81324976515736,-55638223.0,132.88121896240924,126.387655,119.89409103759074,126.387655,,,2.5900829060074058,19.443120558072934,-12.849999999999994,red,,,0.0,0.0,0.014718614718614744,0.06761904761904763,0.04691428571428569,14,0,2,-0.4999999999999997,-0.8660254037844388,4.380637076955766
2024-08-28 15:00:00,115.5,118.0,115.01,117.2,9153642,129.14,127.7,128.3,,,121.48696807839221,124.45883727774748,-2.0121377455979825,-0.6766837422688955,124.40789874399323,31.975036453094177,-46484581.0,133.3511330757941,125.817195,118.28325692420589,125.817195,,,2.621148783348983,26.91894285272881,-11.38000000000001,red,,,0.0,0.0,-0.0021331058020477816,0.03856655290102386,0.010926621160409494,15,0,2,-0.7071067811865471,-0.7071067811865479,4.753710887296305
2024-08-28 16:00:00,117.19,117.2,115.91,116.95,4542051,129.14,127.7,128.3,,,120.47875294986062,123.77621570704315,-2.3375815262041186,-1.0088632990559403,124.31803478049153,31.56901991890402,-51026632.0,133.60923925629024,125.247695,116.88615074370976,125.247695,,,2.518386581251428,26.529042453141372,-9.89,red,,,0.0,0.0,0.028473706712270185,0.03710987601539122,0.011110731081658755,16,0,2,-0.8660254037844385,-0.5000000000000004,4.064221352239468
2024-08-29 01:00:00,120.0,121.0,118.9,120.28,2419160,124.15,118.9,128.3,,,120.43458562766938,123.45837791549377,-2.3002787158390845,-1.2671463824125693,120.06000000000002,31.99609214149756,-48607472.0,133.35356297522307,124.84719500000001,116.34082702477696,124.84719500000001,,,2.635946012636263,39.16813079507946,-4.819999999999993,red,,,0.0,0.0,0.025191220485533763,0.008085300964416333,-0.015047389424675747,1,0,3,0.25881904510252074,0.9659258262890683,2.1926666869360463
2024-08-29 02:00:00,120.27,124.15,119.97,123.31,2686050,124.15,118.9,128.3,,,121.0735665992984,123.44488901408525,-2.003129463093373,-1.41434299854873,121.3315025434801,32.52091091383767,-45921422.0,132.98843959039328,124.60219500000001,116.21595040960673,124.60219500000001,,,2.75383237604253,47.94337369392734,-2.194999999999993,red,,,0.0,0.0,-0.012894331359987053,-0.0014597356256589636,-0.04168356175492661,2,0,3,0.49999999999999994,0.8660254037844387,3.1339862794848337
2024-08-29 03:00:00,123.34,123.74,121.67,121.72,2096645,124.15,118.9,128.3,,,121.21721846612097,123.28808092189567,-1.8743301401376868,-1.5063404268665213,121.6357766691128,32.44848185304451,-48018067.0,132.62176160897138,124.29169499999998,115.96162839102857,124.29169499999998,,,2.7018783455238564,44.32959980966179,-4.169899999999998,red,,,0.0,0.0,-0.003532697995399216,0.003984554715741041,-0.02209990141307918,3,0,3,0.7071067811865476,0.7071067811865476,2.787341026856848
2024-08-29 04:00:00,121.68,122.2,120.0,121.29,4179908,124.15,118.9,128.3,,,121.23339214031631,123.10643720172334,-1.786361096338922,-1.5623445607610016,121.46227369960172,35.53776639800932,-52197975.0,132.24371853858008,123.97069499999998,115.69767146141987,123.97069499999998,,,2.66392080056731,43.37734888331737,-2.7749999999999915,red,,,0.0,0.0,-0.00030917635419250164,-0.0014428229862314401,-0.01591227636243719,4,0,3,0.8660254037844386,0.5000000000000001,2.3684910808359647
2024-08-29 05:00:00,121.28,123.0035,120.5,121.2525,4956099,124.15,118.9,128.3,,,121.23763833135713,122.93789745611213,-1.700073542407253,-1.589890357090252,121.49960390398695,41.9522223629156,-57154074.0,131.61620186949278,123.58782,115.5594381305072,123.58782,,,2.6518387935574097,43.29001298237574,-4.617500000000007,red,,,0.0,0.0,0.01548421682027173,-0.005087730149893826,-0.016599245376383954,5,0,3,0.9659258262890683,0.25881904510252074,1.1060521009426545
2024-08-29 06:00:00,121.26,124.43,119.67,123.13,70608937,124.15,118.9,128.3,,,121.6581631466111,122.95536132373829,-1.4633231962510393,-1.5645769249224097,122.23893072599488,63.28222693329977,13454863.0,130.9333491464749,123.29531999999999,115.65729085352505,123.29531999999999,,,2.809999235231829,48.84347950295081,-2.530000000000001,red,,,0.0,0.0,-0.007512385283846319,-0.017298789896856945,-0.03175505563225856,6,0,3,1.0,6.123233995736766e-17,1.0044345424166483
2024-08-29 07:00:00,123.125,123.68,119.23,122.205,72860829,124.15,118.9,128.3,,,121.7796824473642,122.88714665794389,-1.3349481592767773,-1.5186511717932833,121.99549656824266,46.7297335042017,-59405966.0,130.15023360717694,122.95806999999999,115.76590639282304,122.95806999999999,,,2.9325962481397516,46.43102383760242,1.7409999999999997,red,,,0.0,0.0,-0.00891943864817318,-0.03629147743545683,-0.024998977128595334,7,0,3,0.9659258262890683,-0.25881904510252063,0.7790667493865392
2024-08-29 08:00:00,122.2,122.54,120.73,121.115,35682523,124.15,118.9,128.3,,,121.63197523683881,122.72604241631262,-1.3061079091199872,-1.4761425192586244,121.89805739985677,46.229294368515575,-95088489.0,129.38370275643868,122.59632000000002,115.80893724356137,122.59632000000002,,,2.8489555785746723,43.69242544604245,5.614999999999995,red,,,0.0,0.0,-0.003958221524996889,-0.028774305412211532,-0.01556372043099526,8,0,3,0.8660254037844387,-0.4999999999999998,0.860522370423741
2024-08-29 09:00:00,121.11,121.84,120.28,120.6356,25210957,124.15,118.9,128.3,,,121.4105585175413,122.53600219664784,-1.3068705859587482,-1.4422881325986492,121.78616516992929,38.21271080722687,-120299446.0,128.44773417748237,122.1991,115.95046582251763,122.1991,,,2.753214744013426,42.50497347398146,3.4355999999999938,red,,,0.0,0.0,0.0030206671994005368,-0.020427634960160968,-0.030468617887257184,9,0,3,0.7071067811865476,-0.7071067811865475,0.9962569056220811
2024-08-29 10:00:00,120.64,121.16,120.23,121.0,21177093,124.15,118.9,128.3,,,121.31932329142101,122.39636563331622,-1.2635060668329032,-1.4065317194455,121.69953189028557,25.035111814686406,-99122353.0,127.79644212658773,121.90710000000001,116.0177578734123,121.90710000000001,,,2.6181750574954954,43.75623842488103,4.049999999999997,red,,,0.0,0.0,-0.02669421487603309,-0.023884297520661162,-0.03586776859504135,10,0,3,0.49999999999999994,-0.8660254037844387,1.0284395811129006
2024-08-29 11:00:00,120.99,120.99,116.71,117.77,55001355,124.15,118.9,128.3,,,120.53058478221635,121.97578693937838,-1.4727959043629824,-1.4197845564289966,121.10491835320046,24.83060617222716,-154123708.0,127.50141025398402,121.54060000000001,115.579789746016,121.54060000000001,,,2.741675961538333,36.22973884127896,-2.510000000000005,red,,,0.0,0.0,-0.0011887577481531847,0.0037360957799099748,-0.004755030992612739,11,0,3,0.258819045102521,-0.9659258262890682,1.6580378680837085
2024-08-29 12:00:00,117.76,119.08,117.31,117.63,52349002,124.15,118.9,128.3,,,119.88601038616828,121.58071539943488,-1.6311535160533595,-1.4620583483538692,120.64049360894784,22.559630940850614,-206472710.0,127.04823692461365,121.14685,115.24546307538635,121.14685,,,2.670071355386963,35.941166022828604,-5.680000000000007,red,,,0.0,0.0,0.0046017172490011625,0.007311060103715034,-0.005525801241179898,12,0,3,1.2246467991473532e-16,-1.0,1.7715075704042216
2024-08-29 13:00:00,117.59,118.35,117.43,118.1713,27637076,124.15,118.9,125.83,,,119.50496363368643,121.27076854494081,-1.69345359910362,-1.5083373985038195,120.44566511361448,21.482706587754684,-178835634.0,126.37359090380336,120.76091999999998,115.14824909619661,120.76091999999998,,,2.54139657486096,37.99750202562085,-3.5486999999999966,red,,,0.0,0.0,-0.0005187384754166435,0.01039761769566725,-0.012873684219433962,13,0,3,-0.2588190451025208,-0.9659258262890683,1.638838729710583
2024-08-29 14:00:00,118.17,118.33,117.59,118.11,783958,124.15,118.9,125.83,,,119.19497171508945,120.98342594994618,-1.7278556174580473,-1.552241042294665,120.44060894728572,21.892733005920654,-179619592.0,125.97402663616838,120.46316999999999,114.9523133638316,120.46316999999999,124.569864,,2.4092252315767015,37.84932518801871,-3.180000000000007,red,,,0.0,0.0,0.0008466683600033385,0.013716027432054903,-0.04402675472017613,14,0,3,-0.4999999999999997,-0.8660254037844388,1.3958303757976225
2024-08-29 15:00:00,118.13,118.23,118.0,118.21,614957,124.15,118.9,125.83,,,118.97608911173623,120.73129631813289,-1.7271408954570262,-1.5872210129271376,120.43687961059055,21.51693854681139,-179004635.0,125.07530540801459,120.08017,115.0850345919854,120.08017,124.402864,,2.249642070549007,38.27221785748718,-3.042500000000004,red,,,0.0,0.0,0.0023686659335081734,0.010236020641231774,-0.07144065645884437,15,0,3,-0.7071067811865471,-0.7071067811865479,0.2612377040154293
2024-08-29 16:00:00,118.2,118.5,118.16,118.49,642543,124.15,118.9,125.83,,,118.86806930912819,120.52754210739353,-1.6845622284139665,-1.6066892560245036,120.4333972482556,21.07597640814318,-178362092.0,124.0478826975452,119.72167000000002,115.39545730245483,119.72167000000002,124.23766399999998,,2.1100516644044314,39.51326188291363,-4.640000000000001,red,,,0.0,0.0,0.007679972993501653,0.0012659296143134923,-0.06861338509578864,16,0,3,-0.8660254037844385,-0.5000000000000004,0.3113704192746498
2024-08-30 01:00:00,119.46,119.65,118.94,119.4,379201,119.79,118.39,125.83,,,118.98627612932192,120.42503827944866,-1.5594129909481609,-1.5972340030092353,119.33,21.276390145993055,-177982891.0,123.98301272158722,119.66847,115.35392727841278,119.66847,124.09466400000001,,2.0407208120426445,43.48976795478899,-2.8049999999999926,red,,,0.0,0.0,0.0027638190954773724,-0.006700167504187699,-0.07730318257956452,1,0,4,0.25881904510252074,0.9659258262890683,0.5365458396067636
2024-08-30 02:00:00,119.4,119.74,119.4,119.73,193245,119.79,118.39,125.83,,,119.15154810058372,120.36185298131696,-1.417265719532523,-1.561240346313893,119.42902278992254,21.56058632012142,-177789646.0,123.74802877106349,119.87997,116.01191122893651,119.87997,123.95766400000001,,1.9168009628565263,44.90431152953996,-1.384999999999991,red,,,0.0,0.0,-0.002589158940950491,0.009927336507141017,-0.08473231437400827,2,0,4,0.49999999999999994,0.8660254037844387,0.732202157876755
2024-08-30 03:00:00,119.71,119.75,119.0,119.42,291224,119.79,118.39,125.83,,,119.21120407823179,120.27622998301541,-1.3144749431295963,-1.511887265677034,119.41586455474891,20.463098427509085,-178080870.0,123.66771602011086,119.99096999999999,116.31422397988912,119.99096999999999,123.80646399999999,,1.8319059746366544,43.79526732010155,-1.215599999999995,red,,,0.0,0.0,-0.006531569251381687,-0.007866354044548704,-0.08876235136493056,3,0,4,0.7071067811865476,0.7071067811865476,0.659734795201387
2024-08-30 04:00:00,119.4,119.79,118.52,118.64,859170,119.79,118.39,125.83,,,119.08426983862472,120.12748180274127,-1.2811833098437688,-1.465746474510381,119.2001638225256,0.8793006410151789,-178940040.0,123.54035449683407,120.07547,116.61058550316592,120.07547,123.636864,,1.7910767046555205,41.04818088684386,-2.3599999999999994,red,,,0.0,0.0,-0.00033715441672291176,-0.0032923128792987717,-0.08951449763991912,4,0,4,0.8660254037844386,0.5000000000000001,0.5400277770628349
2024-08-30 05:00:00,118.6,119.35,118.39,118.6,2523346,119.79,118.39,125.83,,,118.97665431893034,119.98861982067388,-1.2436906249635058,-1.421335304601006,118.950476526464,1.1620714024512853,-181463386.0,123.51343485167033,119.99147,116.46950514832969,119.99147,123.478664,,1.7307633217618152,40.906475201866336,0.8299999999999983,red,,,0.0,0.0,0.019549747048903908,-0.0010952782462056673,-0.11070826306913993,5,0,4,0.9659258262890683,0.25881904510252074,0.5084486208059084
2024-08-30 06:00:00,118.6,121.16,118.45,120.9186,46970746,119.79,118.39,125.83,,,119.4081978036125,120.07316347333987,-1.0151833576075688,-1.3401049152023186,120.07458028851083,21.301320442705276,-134492640.0,123.08382064223281,119.87190000000001,116.65997935776721,119.87190000000001,123.36983599999999,,1.8017478494927535,51.383293589144394,3.2886000000000024,red,,,0.0,0.0,-0.020162324075865934,-0.02273099423909966,-0.12032557439467541,6,0,4,1.0,6.123233995736766e-17,0.9505260606629693
2024-08-30 07:00:00,120.9171,121.75,118.29,118.4806,57877730,119.79,118.39,125.83,,,119.20206495836527,119.92838497576352,-1.0190687366579567,-1.2758976794934462,119.77339253908255,18.71185886613676,-192370370.0,122.85882591831825,119.70993000000001,116.56103408168178,119.70993000000001,123.238648,,1.921826560294253,42.79222903109644,0.30929999999999325,red,,,0.0,0.0,-0.001951374317820818,0.004637046064925445,-0.10457914629061629,7,0,4,0.9659258262890683,-0.25881904510252063,1.0237701636595173
2024-08-30 08:00:00,118.485,118.9587,117.22,118.2494,41719160,119.79,118.39,125.83,,,118.99036163428408,119.77574997796684,-1.0289428229606017,-1.2265067081868772,119.32229911775948,17.414479944096602,-234089530.0,122.68046278655869,119.55789999999999,116.43533721344129,119.55789999999999,123.066842,,1.908578889025761,42.07381346593487,0.13939999999999486,red,,,0.0,0.0,0.0018663942480892748,0.009392013828400018,-0.10873458977381702,8,0,4,0.8660254037844387,-0.4999999999999998,1.0955958068555238
2024-08-30 09:00:00,118.23,118.89,117.725,118.4701,26579868,119.79,118.39,125.83,,,118.8747479377765,119.6570545254244,-1.0073473883206816,-1.182674844213638,119.17836729159947,29.52665981061104,-207509662.0,122.47415375690788,119.41878000000001,116.36340624309214,119.41878000000001,122.866844,,1.8548362601202713,43.0565871155098,0.26010000000000844,red,,,0.0,0.0,-0.002533128612198356,0.006496997976704673,-0.09867553078793721,9,0,4,0.7071067811865476,-0.7071067811865475,1.111212260551242
2024-08-30 10:00:00,118.47,118.71,118.0205,118.17,18318157,119.79,118.39,125.83,,,118.71813728493728,119.52186775038582,-1.0028877470692237,-1.1467174247847551,119.09616983052793,33.943451964914395,-225827819.0,121.74887082741499,119.17078,116.592689172585,119.17078,122.669744,,1.7706821366875596,42.01280796001388,-0.3199999999999932,red,,,0.0,0.0,0.007277650842007273,0.008885503935008861,-0.09376322247609374,10,0,4,0.49999999999999994,-0.8660254037844387,1.160033097803416
2024-08-30 11:00:00,118.16,119.23,117.98,119.03,20796812,119.79,118.39,125.83,,,118.78744011050676,119.47715250035075,-0.9193608173471972,-1.1012461032972436,119.06259818666945,44.466801384068674,-205031007.0,121.18191747735946,119.01203000000001,116.84214252264056,119.01203000000001,122.486624,,1.7331108863727347,46.0491196187328,-0.37000000000000455,red,,,0.0,0.0,0.002772410316726861,0.0010081492060825385,-0.10711585314626565,11,0,4,0.258819045102521,-0.9659258262890682,0.33610814033484
